CMDLINE /oscar/home/ndilullo/work/tensorflow.venv/bin/python memprof.py
MEM 26171.347656 1772130780.4291
MEM 26189.347656 1772130780.5295
MEM 26189.347656 1772130780.6298
MEM 26215.347656 1772130780.7302
MEM 26215.347656 1772130780.8305
MEM 26215.347656 1772130780.9307
MEM 26215.347656 1772130781.0311
MEM 26215.347656 1772130781.1315
MEM 26253.347656 1772130781.2318
MEM 26259.347656 1772130781.3321
MEM 26259.347656 1772130781.4323
MEM 26259.347656 1772130781.5326
MEM 26259.347656 1772130781.6330
MEM 26303.347656 1772130781.7336
MEM 26303.347656 1772130781.8338
MEM 26303.347656 1772130781.9341
MEM 26303.347656 1772130782.0343
MEM 26311.347656 1772130782.1347
MEM 26317.347656 1772130782.2350
MEM 26347.347656 1772130782.3354
MEM 26347.347656 1772130782.4356
MEM 26347.347656 1772130782.5358
MEM 26347.347656 1772130782.6361
MEM 26347.347656 1772130782.7365
MEM 26367.847656 1772130782.8368
MEM 26381.347656 1772130782.9372
MEM 26391.347656 1772130783.0376
MEM 26391.347656 1772130783.1378
MEM 26391.347656 1772130783.2381
MEM 26391.347656 1772130783.3384
MEM 26407.347656 1772130783.4388
MEM 26435.347656 1772130783.5392
MEM 26435.347656 1772130783.6394
MEM 26435.347656 1772130783.7397
MEM 26435.347656 1772130783.8400
MEM 26445.347656 1772130783.9404
MEM 26452.847656 1772130784.0408
MEM 26479.347656 1772130784.1412
MEM 26479.347656 1772130784.2415
MEM 26479.347656 1772130784.3417
MEM 26479.347656 1772130784.4421
MEM 26509.347656 1772130784.5425
MEM 26509.347656 1772130784.6429
MEM 9589.359375 1772130784.7432
MEM 9589.359375 1772130784.8435
MEM 9589.359375 1772130784.9437
MEM 9589.359375 1772130785.0439
MEM 9589.359375 1772130785.1442
MEM 9589.359375 1772130785.2444
MEM 9589.359375 1772130785.3446
MEM 9589.359375 1772130785.4448
MEM 9589.359375 1772130785.5451
MEM 9589.359375 1772130785.6453
MEM 9589.359375 1772130785.7455
MEM 9589.359375 1772130785.8457
MEM 9589.359375 1772130785.9459
MEM 9589.359375 1772130786.0461
MEM 9589.359375 1772130786.1463
MEM 9589.359375 1772130786.2465
MEM 9589.359375 1772130786.3467
MEM 9589.359375 1772130786.4469
MEM 9589.359375 1772130786.5471
MEM 9589.359375 1772130786.6473
MEM 9589.359375 1772130786.7475
MEM 9589.359375 1772130786.8477
MEM 9589.359375 1772130786.9479
MEM 9589.359375 1772130787.0481
MEM 9589.359375 1772130787.1483
MEM 9589.359375 1772130787.2485
MEM 9589.359375 1772130787.3487
MEM 9589.359375 1772130787.4489
MEM 9589.359375 1772130787.5491
MEM 9589.359375 1772130787.6493
MEM 9589.359375 1772130787.7495
MEM 9589.359375 1772130787.8497
MEM 9589.359375 1772130787.9499
MEM 9589.359375 1772130788.0501
MEM 9589.359375 1772130788.1503
MEM 9589.359375 1772130788.2505
MEM 9589.359375 1772130788.3507
MEM 9589.359375 1772130788.4509
MEM 9589.359375 1772130788.5511
MEM 9589.359375 1772130788.6513
MEM 9589.359375 1772130788.7515
MEM 9589.359375 1772130788.8517
MEM 9589.359375 1772130788.9519
MEM 9589.359375 1772130789.0521
MEM 9589.359375 1772130789.1523
MEM 9589.359375 1772130789.2525
MEM 9589.359375 1772130789.3570
MEM 9589.359375 1772130789.4573
MEM 9589.359375 1772130789.5575
MEM 9589.359375 1772130789.6577
MEM 9589.359375 1772130789.7579
MEM 9589.359375 1772130789.8581
MEM 9589.359375 1772130789.9583
MEM 9589.359375 1772130790.0585
MEM 9589.359375 1772130790.1587
MEM 9589.359375 1772130790.2589
MEM 9589.359375 1772130790.3591
MEM 9589.359375 1772130790.4593
MEM 9589.359375 1772130790.5595
MEM 9589.359375 1772130790.6597
MEM 9589.359375 1772130790.7599
MEM 9589.359375 1772130790.8601
MEM 9589.359375 1772130790.9603
MEM 9589.359375 1772130791.0605
MEM 9589.359375 1772130791.1607
MEM 9589.359375 1772130791.2609
MEM 9589.359375 1772130791.3611
MEM 9589.359375 1772130791.4613
MEM 9589.359375 1772130791.5615
MEM 9589.359375 1772130791.6617
MEM 9589.359375 1772130791.7619
MEM 9589.359375 1772130791.8621
MEM 9589.359375 1772130791.9623
MEM 9589.359375 1772130792.0625
MEM 9589.359375 1772130792.1627
MEM 9589.359375 1772130792.2629
MEM 9589.359375 1772130792.3631
MEM 9589.359375 1772130792.4633
MEM 9589.359375 1772130792.5635
MEM 9589.359375 1772130792.6637
MEM 9589.359375 1772130792.7639
MEM 9589.359375 1772130792.8641
MEM 9589.359375 1772130792.9643
MEM 9589.359375 1772130793.0645
MEM 9589.359375 1772130793.1647
MEM 9589.359375 1772130793.2649
MEM 9589.359375 1772130793.3651
MEM 9589.359375 1772130793.4653
MEM 9589.359375 1772130793.5655
MEM 9589.359375 1772130793.6657
MEM 9589.359375 1772130793.7659
MEM 9589.359375 1772130793.8661
MEM 9589.359375 1772130793.9663
MEM 9589.359375 1772130794.0665
MEM 9589.359375 1772130794.1667
MEM 9589.359375 1772130794.2669
MEM 9589.359375 1772130794.3671
MEM 9589.359375 1772130794.4673
MEM 9589.359375 1772130794.5675
MEM 9589.359375 1772130794.6677
MEM 9589.359375 1772130794.7679
MEM 9589.359375 1772130794.8681
MEM 9589.359375 1772130794.9683
MEM 9589.359375 1772130795.0685
MEM 9589.359375 1772130795.1687
MEM 9589.359375 1772130795.2689
MEM 9589.359375 1772130795.3691
MEM 9589.359375 1772130795.4693
MEM 9589.359375 1772130795.5695
MEM 9589.359375 1772130795.6697
MEM 9589.359375 1772130795.7699
MEM 9589.359375 1772130795.8701
MEM 9589.359375 1772130795.9703
MEM 9589.359375 1772130796.0705
MEM 9589.359375 1772130796.1707
MEM 9589.359375 1772130796.2709
MEM 9589.359375 1772130796.3711
MEM 9589.359375 1772130796.4713
MEM 9589.359375 1772130796.5715
MEM 9589.359375 1772130796.6717
MEM 9589.359375 1772130796.7719
MEM 9589.359375 1772130796.8721
MEM 9589.359375 1772130796.9723
MEM 9589.359375 1772130797.0725
MEM 9589.359375 1772130797.1727
MEM 9589.359375 1772130797.2729
MEM 9589.359375 1772130797.3731
MEM 9589.359375 1772130797.4733
MEM 9589.359375 1772130797.5735
MEM 9589.359375 1772130797.6737
MEM 9589.359375 1772130797.7739
MEM 9589.359375 1772130797.8741
MEM 9589.359375 1772130797.9744
MEM 9589.359375 1772130798.0747
MEM 9589.359375 1772130798.1749
MEM 9589.359375 1772130798.2751
MEM 9589.359375 1772130798.3753
MEM 9589.359375 1772130798.4755
MEM 9589.359375 1772130798.5757
MEM 9589.359375 1772130798.6759
MEM 9589.359375 1772130798.7761
MEM 9589.359375 1772130798.8763
MEM 9589.359375 1772130798.9765
MEM 9589.359375 1772130799.0767
MEM 9589.359375 1772130799.1769
MEM 9589.359375 1772130799.2771
MEM 9589.359375 1772130799.3773
MEM 9589.359375 1772130799.4775
MEM 9589.359375 1772130799.5777
MEM 9589.359375 1772130799.6779
MEM 9589.359375 1772130799.7781
MEM 9589.359375 1772130799.8783
MEM 9589.359375 1772130799.9785
MEM 9589.359375 1772130800.0787
MEM 9589.359375 1772130800.1789
MEM 9589.359375 1772130800.2791
MEM 9589.359375 1772130800.3793
MEM 9589.359375 1772130800.4795
MEM 9589.359375 1772130800.5797
MEM 9589.359375 1772130800.6799
MEM 9589.359375 1772130800.7801
MEM 9589.359375 1772130800.8803
MEM 9589.359375 1772130800.9805
MEM 9589.359375 1772130801.0807
MEM 9589.359375 1772130801.1809
MEM 9589.359375 1772130801.2811
MEM 9589.359375 1772130801.3813
MEM 9589.359375 1772130801.4815
MEM 9589.359375 1772130801.5817
MEM 9589.359375 1772130801.6819
MEM 9589.359375 1772130801.7821
MEM 9589.359375 1772130801.8823
MEM 9589.359375 1772130801.9825
MEM 9589.359375 1772130802.0827
MEM 9589.359375 1772130802.1829
MEM 9589.359375 1772130802.2831
MEM 9589.359375 1772130802.3833
MEM 9589.359375 1772130802.4835
MEM 9589.359375 1772130802.5837
MEM 9589.359375 1772130802.6839
MEM 9589.359375 1772130802.7841
MEM 9589.359375 1772130802.8843
MEM 9589.359375 1772130802.9845
MEM 9589.359375 1772130803.0847
MEM 9589.359375 1772130803.1849
MEM 9589.359375 1772130803.2851
MEM 9589.359375 1772130803.3853
MEM 9589.359375 1772130803.4856
MEM 9589.359375 1772130803.5858
MEM 9589.359375 1772130803.6860
MEM 9589.359375 1772130803.7863
MEM 9589.359375 1772130803.8865
MEM 9589.359375 1772130803.9867
MEM 9589.359375 1772130804.0869
MEM 9589.359375 1772130804.1871
MEM 9589.359375 1772130804.2873
MEM 9589.359375 1772130804.3875
MEM 9589.359375 1772130804.4877
MEM 9589.359375 1772130804.5879
MEM 9589.359375 1772130804.6881
MEM 9589.359375 1772130804.7883
MEM 9589.359375 1772130804.8885
MEM 9589.359375 1772130804.9887
MEM 9589.359375 1772130805.0889
MEM 9589.359375 1772130805.1891
MEM 9589.359375 1772130805.2893
MEM 9589.359375 1772130805.3895
MEM 9589.359375 1772130805.4897
MEM 9589.359375 1772130805.5899
MEM 9589.359375 1772130805.6901
MEM 9589.359375 1772130805.7903
MEM 9589.359375 1772130805.8905
MEM 9589.359375 1772130805.9907
MEM 9589.359375 1772130806.0909
MEM 9589.359375 1772130806.1911
MEM 9589.359375 1772130806.2913
MEM 9589.359375 1772130806.3915
MEM 9589.359375 1772130806.4917
MEM 9589.359375 1772130806.5919
MEM 9589.359375 1772130806.6921
MEM 9589.359375 1772130806.7923
MEM 9589.359375 1772130806.8925
MEM 9589.359375 1772130806.9927
MEM 9589.359375 1772130807.0929
MEM 9589.359375 1772130807.1931
MEM 9589.359375 1772130807.2933
MEM 9589.359375 1772130807.3935
MEM 9589.359375 1772130807.4937
MEM 9589.359375 1772130807.5939
MEM 9589.359375 1772130807.6941
MEM 9589.359375 1772130807.7943
MEM 9589.359375 1772130807.8945
MEM 9589.359375 1772130807.9947
MEM 9589.359375 1772130808.0949
MEM 9589.359375 1772130808.1951
MEM 9589.359375 1772130808.2953
MEM 9589.359375 1772130808.3955
MEM 9589.359375 1772130808.4957
MEM 9589.359375 1772130808.5959
MEM 9589.359375 1772130808.6961
MEM 9589.359375 1772130808.7963
MEM 9589.359375 1772130808.8965
MEM 9589.359375 1772130808.9967
MEM 9589.359375 1772130809.0969
MEM 9589.359375 1772130809.1971
MEM 9589.359375 1772130809.2973
MEM 9589.359375 1772130809.3975
MEM 9589.359375 1772130809.4977
MEM 9589.359375 1772130809.5979
MEM 9589.359375 1772130809.6981
MEM 9589.359375 1772130809.7983
MEM 9589.359375 1772130809.8985
MEM 9589.359375 1772130809.9987
MEM 9589.359375 1772130810.0989
MEM 9589.359375 1772130810.1991
MEM 9589.359375 1772130810.2993
MEM 9589.359375 1772130810.3995
MEM 9589.359375 1772130810.4997
MEM 9589.359375 1772130810.5999
MEM 9589.359375 1772130810.7001
MEM 9589.359375 1772130810.8003
MEM 9589.359375 1772130810.9005
MEM 9589.359375 1772130811.0007
MEM 9589.359375 1772130811.1009
MEM 9589.359375 1772130811.2011
MEM 9589.359375 1772130811.3013
MEM 9589.359375 1772130811.4015
MEM 9589.359375 1772130811.5017
MEM 9589.359375 1772130811.6019
MEM 9589.359375 1772130811.7021
MEM 9589.359375 1772130811.8023
MEM 9589.359375 1772130811.9025
MEM 9589.359375 1772130812.0027
MEM 9589.359375 1772130812.1029
MEM 9589.359375 1772130812.2031
MEM 9589.359375 1772130812.3033
MEM 9589.359375 1772130812.4035
MEM 9589.359375 1772130812.5037
MEM 9589.359375 1772130812.6039
MEM 9589.359375 1772130812.7041
MEM 9589.359375 1772130812.8043
MEM 9589.359375 1772130812.9045
MEM 9589.359375 1772130813.0047
MEM 9589.359375 1772130813.1049
MEM 9589.359375 1772130813.2051
MEM 9589.359375 1772130813.3053
MEM 9589.359375 1772130813.4055
MEM 9589.359375 1772130813.5057
MEM 9589.359375 1772130813.6059
MEM 9589.359375 1772130813.7061
MEM 9589.359375 1772130813.8063
MEM 9589.359375 1772130813.9065
MEM 9589.359375 1772130814.0067
MEM 9589.359375 1772130814.1069
MEM 9589.359375 1772130814.2071
MEM 9589.359375 1772130814.3072
MEM 9589.359375 1772130814.4074
MEM 9589.359375 1772130814.5077
MEM 9589.359375 1772130814.6079
MEM 9589.359375 1772130814.7081
MEM 9589.359375 1772130814.8083
MEM 9589.359375 1772130814.9085
MEM 9589.359375 1772130815.0087
MEM 9589.359375 1772130815.1089
MEM 9589.359375 1772130815.2091
MEM 9589.359375 1772130815.3093
MEM 9589.359375 1772130815.4095
MEM 9589.359375 1772130815.5097
MEM 9589.359375 1772130815.6099
MEM 9589.359375 1772130815.7101
MEM 9589.359375 1772130815.8103
MEM 9589.359375 1772130815.9105
MEM 9589.359375 1772130816.0107
MEM 9589.359375 1772130816.1109
MEM 9589.359375 1772130816.2111
MEM 9589.359375 1772130816.3113
MEM 9589.359375 1772130816.4115
MEM 9589.359375 1772130816.5117
MEM 9589.359375 1772130816.6119
MEM 9589.359375 1772130816.7121
MEM 9589.359375 1772130816.8123
MEM 9589.359375 1772130816.9125
MEM 9589.359375 1772130817.0127
MEM 9589.359375 1772130817.1129
MEM 9589.359375 1772130817.2131
MEM 9589.359375 1772130817.3133
MEM 9589.359375 1772130817.4135
MEM 9589.359375 1772130817.5137
MEM 9589.359375 1772130817.6139
MEM 9589.359375 1772130817.7141
MEM 9589.359375 1772130817.8143
MEM 9589.359375 1772130817.9144
MEM 9589.359375 1772130818.0147
MEM 9589.359375 1772130818.1149
MEM 9589.359375 1772130818.2151
MEM 9589.359375 1772130818.3153
MEM 9589.359375 1772130818.4155
MEM 9589.359375 1772130818.5157
MEM 9589.359375 1772130818.6159
MEM 9589.359375 1772130818.7161
MEM 9589.359375 1772130818.8163
MEM 9589.359375 1772130818.9165
MEM 9589.359375 1772130819.0167
MEM 9589.359375 1772130819.1169
MEM 9589.359375 1772130819.2171
MEM 9589.359375 1772130819.3173
MEM 9589.359375 1772130819.4175
MEM 9589.359375 1772130819.5177
MEM 9589.359375 1772130819.6179
MEM 9589.359375 1772130819.7181
MEM 9589.359375 1772130819.8183
MEM 9589.359375 1772130819.9185
MEM 9589.359375 1772130820.0187
MEM 9589.359375 1772130820.1189
MEM 9589.359375 1772130820.2191
MEM 9589.359375 1772130820.3193
MEM 9589.359375 1772130820.4195
MEM 9589.359375 1772130820.5197
MEM 9589.359375 1772130820.6199
MEM 9589.359375 1772130820.7201
MEM 9589.359375 1772130820.8203
MEM 9589.359375 1772130820.9205
MEM 9589.359375 1772130821.0207
MEM 9589.359375 1772130821.1209
MEM 9589.359375 1772130821.2211
MEM 9589.359375 1772130821.3213
MEM 9589.359375 1772130821.4215
MEM 9589.359375 1772130821.5217
MEM 9589.359375 1772130821.6219
MEM 9589.359375 1772130821.7221
MEM 9589.359375 1772130821.8223
MEM 9589.359375 1772130821.9225
MEM 9589.359375 1772130822.0227
MEM 9589.359375 1772130822.1229
MEM 9589.359375 1772130822.2231
MEM 9589.359375 1772130822.3233
MEM 9589.359375 1772130822.4235
MEM 9589.359375 1772130822.5237
MEM 9589.359375 1772130822.6239
MEM 9589.359375 1772130822.7241
MEM 9589.359375 1772130822.8243
MEM 9589.359375 1772130822.9245
MEM 9589.359375 1772130823.0247
MEM 9589.359375 1772130823.1249
MEM 9589.359375 1772130823.2251
MEM 9589.359375 1772130823.3253
MEM 9589.359375 1772130823.4255
MEM 9589.359375 1772130823.5257
MEM 9589.359375 1772130823.6259
MEM 9589.359375 1772130823.7261
MEM 9589.359375 1772130823.8263
MEM 9589.359375 1772130823.9265
MEM 9589.359375 1772130824.0267
MEM 9589.359375 1772130824.1269
MEM 9589.359375 1772130824.2271
MEM 9589.359375 1772130824.3273
MEM 9589.359375 1772130824.4275
MEM 9589.359375 1772130824.5277
MEM 9589.359375 1772130824.6279
MEM 9589.359375 1772130824.7281
MEM 9589.359375 1772130824.8283
MEM 9589.359375 1772130824.9285
MEM 9589.359375 1772130825.0287
MEM 9589.359375 1772130825.1289
MEM 9589.359375 1772130825.2291
MEM 9589.359375 1772130825.3293
MEM 9589.359375 1772130825.4295
MEM 9589.359375 1772130825.5297
MEM 9589.359375 1772130825.6299
MEM 9589.359375 1772130825.7301
MEM 9589.359375 1772130825.8303
MEM 9589.359375 1772130825.9305
MEM 9589.359375 1772130826.0307
MEM 9589.359375 1772130826.1309
MEM 9589.359375 1772130826.2311
MEM 9589.359375 1772130826.3313
MEM 9589.359375 1772130826.4315
MEM 9589.359375 1772130826.5317
MEM 9589.359375 1772130826.6319
MEM 9589.359375 1772130826.7321
MEM 9589.359375 1772130826.8323
MEM 9589.359375 1772130826.9325
MEM 9589.359375 1772130827.0327
MEM 9589.359375 1772130827.1329
MEM 9589.359375 1772130827.2332
MEM 9589.359375 1772130827.3334
MEM 9589.359375 1772130827.4336
MEM 9589.359375 1772130827.5339
MEM 9589.359375 1772130827.6341
MEM 9589.359375 1772130827.7343
MEM 9589.359375 1772130827.8346
MEM 9589.359375 1772130827.9348
MEM 9589.359375 1772130828.0350
MEM 9589.359375 1772130828.1353
MEM 9589.359375 1772130828.2355
MEM 9589.359375 1772130828.3357
MEM 9589.359375 1772130828.4359
MEM 9589.359375 1772130828.5362
MEM 9589.359375 1772130828.6364
MEM 9589.359375 1772130828.7366
MEM 9589.359375 1772130828.8368
MEM 9589.359375 1772130828.9371
MEM 9589.359375 1772130829.0373
MEM 9589.359375 1772130829.1375
MEM 9589.359375 1772130829.2377
MEM 9589.359375 1772130829.3379
MEM 9589.359375 1772130829.4382
MEM 9589.359375 1772130829.5384
MEM 9589.359375 1772130829.6386
MEM 9589.359375 1772130829.7389
MEM 9589.359375 1772130829.8391
MEM 9589.359375 1772130829.9393
MEM 9589.359375 1772130830.0396
MEM 9589.359375 1772130830.1398
MEM 9589.359375 1772130830.2401
MEM 9589.359375 1772130830.3403
MEM 9589.359375 1772130830.4406
MEM 9589.359375 1772130830.5408
MEM 9589.359375 1772130830.6410
MEM 9589.359375 1772130830.7413
MEM 9589.359375 1772130830.8415
MEM 9589.359375 1772130830.9417
MEM 9589.359375 1772130831.0419
MEM 9589.359375 1772130831.1422
MEM 9589.359375 1772130831.2424
MEM 9589.359375 1772130831.3426
MEM 9589.359375 1772130831.4429
MEM 9589.359375 1772130831.5431
MEM 9589.359375 1772130831.6433
MEM 9589.359375 1772130831.7436
MEM 9589.359375 1772130831.8438
MEM 9589.359375 1772130831.9441
MEM 9589.359375 1772130832.0443
MEM 9589.359375 1772130832.1445
MEM 9589.359375 1772130832.2447
MEM 9589.359375 1772130832.3449
MEM 9589.359375 1772130832.4452
MEM 9589.359375 1772130832.5454
MEM 9589.359375 1772130832.6457
MEM 9589.359375 1772130832.7459
MEM 9589.359375 1772130832.8461
MEM 9589.359375 1772130832.9464
MEM 9589.359375 1772130833.0466
MEM 9589.359375 1772130833.1468
MEM 9589.359375 1772130833.2471
MEM 9589.359375 1772130833.3473
MEM 9589.359375 1772130833.4476
MEM 9589.359375 1772130833.5478
MEM 9589.359375 1772130833.6480
MEM 9589.359375 1772130833.7483
MEM 9589.359375 1772130833.8485
MEM 9589.359375 1772130833.9487
MEM 9589.359375 1772130834.0489
MEM 9589.359375 1772130834.1491
MEM 9589.359375 1772130834.2494
MEM 9589.359375 1772130834.3496
MEM 9589.359375 1772130834.4498
MEM 9589.359375 1772130834.5501
MEM 9589.359375 1772130834.6503
MEM 9589.359375 1772130834.7505
MEM 9589.359375 1772130834.8507
MEM 9589.359375 1772130834.9509
MEM 9589.359375 1772130835.0511
MEM 9589.359375 1772130835.1514
MEM 9589.359375 1772130835.2516
MEM 9589.359375 1772130835.3518
MEM 9589.359375 1772130835.4521
MEM 9589.359375 1772130835.5523
MEM 9589.359375 1772130835.6526
MEM 9589.359375 1772130835.7528
MEM 9589.359375 1772130835.8530
MEM 9589.359375 1772130835.9533
MEM 9589.359375 1772130836.0535
MEM 9589.359375 1772130836.1537
MEM 9589.359375 1772130836.2539
MEM 9589.359375 1772130836.3541
MEM 9589.359375 1772130836.4544
MEM 9589.359375 1772130836.5546
MEM 9589.359375 1772130836.6548
MEM 9589.359375 1772130836.7550
MEM 9589.359375 1772130836.8553
MEM 9589.359375 1772130836.9555
MEM 9589.359375 1772130837.0557
MEM 9589.359375 1772130837.1559
MEM 9589.359375 1772130837.2561
MEM 9589.359375 1772130837.3564
MEM 9589.359375 1772130837.4566
MEM 9589.359375 1772130837.5568
MEM 9589.359375 1772130837.6571
MEM 9589.359375 1772130837.7573
MEM 9589.359375 1772130837.8575
MEM 9589.359375 1772130837.9577
MEM 9589.359375 1772130838.0579
MEM 9589.359375 1772130838.1582
MEM 9589.359375 1772130838.2584
MEM 9589.359375 1772130838.3586
MEM 9589.359375 1772130838.4589
MEM 9589.359375 1772130838.5591
MEM 9589.359375 1772130838.6593
MEM 9589.359375 1772130838.7596
MEM 9589.359375 1772130838.8597
MEM 9589.359375 1772130838.9599
MEM 9589.359375 1772130839.0601
MEM 9589.359375 1772130839.1604
MEM 9589.359375 1772130839.2606
MEM 9589.359375 1772130839.3608
MEM 9589.359375 1772130839.4610
MEM 9589.359375 1772130839.5613
MEM 9589.359375 1772130839.6615
MEM 9589.359375 1772130839.7617
MEM 9589.359375 1772130839.8619
MEM 9589.359375 1772130839.9621
MEM 9589.359375 1772130840.0624
MEM 9589.359375 1772130840.1626
MEM 9589.359375 1772130840.2628
MEM 9589.359375 1772130840.3631
MEM 9589.359375 1772130840.4633
MEM 9589.359375 1772130840.5638
MEM 9589.359375 1772130840.6640
MEM 9589.359375 1772130840.7643
MEM 9589.359375 1772130840.8645
MEM 9589.359375 1772130840.9647
MEM 9589.359375 1772130841.0649
MEM 9589.359375 1772130841.1651
MEM 9589.359375 1772130841.2654
MEM 9589.359375 1772130841.3656
MEM 9589.359375 1772130841.4658
MEM 9589.359375 1772130841.5660
MEM 9589.359375 1772130841.6663
MEM 9589.359375 1772130841.7665
MEM 9589.359375 1772130841.8667
MEM 9589.359375 1772130841.9669
MEM 9589.359375 1772130842.0672
MEM 9589.359375 1772130842.1674
MEM 9589.359375 1772130842.2677
MEM 9589.359375 1772130842.3679
MEM 9589.359375 1772130842.4682
MEM 9589.359375 1772130842.5685
MEM 9589.359375 1772130842.6687
MEM 9589.359375 1772130842.7690
MEM 9589.359375 1772130842.8692
MEM 9589.359375 1772130842.9694
MEM 9589.359375 1772130843.0696
MEM 9589.359375 1772130843.1699
MEM 9589.359375 1772130843.2701
MEM 9589.359375 1772130843.3703
MEM 9589.359375 1772130843.4706
MEM 9589.359375 1772130843.5708
MEM 9589.359375 1772130843.6711
MEM 9589.359375 1772130843.7713
MEM 9589.359375 1772130843.8715
MEM 9589.359375 1772130843.9717
MEM 9589.359375 1772130844.0719
MEM 9589.359375 1772130844.1722
MEM 9589.359375 1772130844.2724
MEM 9589.359375 1772130844.3726
MEM 9589.359375 1772130844.4728
MEM 9589.359375 1772130844.5731
MEM 9589.359375 1772130844.6733
MEM 9589.359375 1772130844.7735
MEM 9589.359375 1772130844.8737
MEM 9589.359375 1772130844.9739
MEM 9589.359375 1772130845.0741
MEM 9589.359375 1772130845.1743
MEM 9589.359375 1772130845.2746
MEM 9589.359375 1772130845.3748
MEM 9589.359375 1772130845.4750
MEM 9589.359375 1772130845.5752
MEM 9589.359375 1772130845.6755
MEM 9589.359375 1772130845.7757
MEM 9589.359375 1772130845.8759
MEM 9589.359375 1772130845.9761
MEM 9589.359375 1772130846.0764
MEM 9589.359375 1772130846.1766
MEM 9589.359375 1772130846.2768
MEM 9589.359375 1772130846.3771
MEM 9589.359375 1772130846.4773
MEM 9589.359375 1772130846.5775
MEM 9589.359375 1772130846.6777
MEM 9589.359375 1772130846.7779
MEM 9589.359375 1772130846.8781
MEM 9589.359375 1772130846.9784
MEM 9589.359375 1772130847.0786
MEM 9589.359375 1772130847.1788
MEM 9589.359375 1772130847.2791
MEM 9589.359375 1772130847.3793
MEM 9589.359375 1772130847.4795
MEM 9589.359375 1772130847.5797
MEM 9589.359375 1772130847.6799
MEM 9589.359375 1772130847.7801
MEM 9589.359375 1772130847.8804
MEM 9589.359375 1772130847.9806
MEM 9589.359375 1772130848.0808
MEM 9589.359375 1772130848.1811
MEM 9589.359375 1772130848.2813
MEM 9589.359375 1772130848.3816
MEM 9589.359375 1772130848.4817
MEM 9589.359375 1772130848.5819
MEM 9589.359375 1772130848.6822
MEM 9589.359375 1772130848.7824
MEM 9589.359375 1772130848.8826
MEM 9589.359375 1772130848.9829
MEM 9589.359375 1772130849.0831
MEM 9589.359375 1772130849.1833
MEM 9589.359375 1772130849.2836
MEM 9589.359375 1772130849.3838
MEM 9589.359375 1772130849.4841
MEM 9589.359375 1772130849.5843
MEM 9589.359375 1772130849.6845
MEM 9589.359375 1772130849.7847
MEM 9589.359375 1772130849.8851
MEM 9589.359375 1772130849.9853
MEM 9589.359375 1772130850.0855
MEM 9589.359375 1772130850.1857
MEM 9589.359375 1772130850.2859
MEM 9589.359375 1772130850.3861
MEM 9589.359375 1772130850.4863
MEM 9589.359375 1772130850.5866
MEM 9589.359375 1772130850.6868
MEM 9589.359375 1772130850.7871
MEM 9589.359375 1772130850.8873
MEM 9589.359375 1772130850.9875
MEM 9589.359375 1772130851.0877
MEM 9589.359375 1772130851.1879
MEM 9589.359375 1772130851.2881
MEM 9589.359375 1772130851.3884
MEM 9589.359375 1772130851.4886
MEM 9589.359375 1772130851.5888
MEM 9589.359375 1772130851.6891
MEM 9589.359375 1772130851.7893
MEM 9589.359375 1772130851.8895
MEM 9589.359375 1772130851.9897
MEM 9589.359375 1772130852.0899
MEM 9589.359375 1772130852.1901
MEM 9589.359375 1772130852.2903
MEM 9589.359375 1772130852.3906
MEM 9589.359375 1772130852.4908
MEM 9589.359375 1772130852.5910
MEM 9589.359375 1772130852.6912
MEM 9589.359375 1772130852.7915
MEM 9589.359375 1772130852.8917
MEM 9589.359375 1772130852.9919
MEM 9589.359375 1772130853.0921
MEM 9589.359375 1772130853.1924
MEM 9589.359375 1772130853.2928
MEM 9779.792969 1772130853.3931
MEM 9995.792969 1772130853.4935
MEM 10211.792969 1772130853.5938
MEM 10427.792969 1772130853.6942
MEM 10643.792969 1772130853.7946
MEM 10861.792969 1772130853.8949
MEM 11079.792969 1772130853.9953
MEM 11293.792969 1772130854.0957
MEM 11509.792969 1772130854.1960
MEM 11723.792969 1772130854.2964
MEM 11937.792969 1772130854.3968
MEM 12155.792969 1772130854.4972
MEM 12371.792969 1772130854.5975
MEM 12587.792969 1772130854.6978
MEM 12805.792969 1772130854.7982
MEM 13019.792969 1772130854.8986
MEM 13235.792969 1772130854.9989
MEM 13453.792969 1772130855.0993
MEM 13669.792969 1772130855.1997
MEM 13885.792969 1772130855.3000
MEM 14101.792969 1772130855.4004
MEM 14317.792969 1772130855.5008
MEM 14535.792969 1772130855.6012
MEM 14749.835938 1772130855.7015
MEM 14967.835938 1772130855.8018
MEM 15183.835938 1772130855.9022
MEM 15399.835938 1772130856.0026
MEM 15615.562500 1772130856.1030
MEM 15831.562500 1772130856.2033
MEM 16047.562500 1772130856.3037
MEM 16263.562500 1772130856.4041
MEM 16364.062500 1772130856.5045
MEM 10583.414062 1772130856.6049
MEM 8890.640625 1772130856.7053
MEM 480.230469 1772130856.8056
MEM 480.230469 1772130856.9060
MEM 480.230469 1772130857.0065
MEM 479.527344 1772130857.1069
MEM 479.527344 1772130857.2072
