CMDLINE /oscar/home/ndilullo/work/tensorflow.venv/bin/python memprof.py
MEM 5089.714844 1772130438.8225
MEM 5089.714844 1772130438.9226
MEM 5089.714844 1772130439.0228
MEM 5089.714844 1772130439.1230
MEM 5089.714844 1772130439.2232
MEM 5089.714844 1772130439.3234
MEM 5089.714844 1772130439.4235
MEM 5089.714844 1772130439.5236
MEM 5089.714844 1772130439.6238
MEM 5089.714844 1772130439.7240
MEM 5089.714844 1772130439.8242
MEM 5089.714844 1772130439.9244
MEM 5089.714844 1772130440.0245
MEM 5089.714844 1772130440.1246
MEM 5089.714844 1772130440.2248
MEM 5089.714844 1772130440.3250
MEM 5089.714844 1772130440.4252
MEM 5089.714844 1772130440.5254
MEM 5089.714844 1772130440.6255
MEM 5089.714844 1772130440.7256
MEM 5089.714844 1772130440.8258
MEM 5089.714844 1772130440.9260
MEM 5089.714844 1772130441.0262
MEM 5089.714844 1772130441.1263
MEM 5089.714844 1772130441.2265
MEM 5089.714844 1772130441.3266
MEM 5089.714844 1772130441.4268
MEM 5089.714844 1772130441.5270
MEM 5089.714844 1772130441.6272
MEM 5089.714844 1772130441.7274
MEM 5089.714844 1772130441.8275
MEM 5089.714844 1772130441.9276
MEM 5089.714844 1772130442.0278
MEM 5089.714844 1772130442.1280
MEM 5089.714844 1772130442.2282
MEM 5089.714844 1772130442.3284
MEM 5089.714844 1772130442.4286
MEM 5089.714844 1772130442.5288
MEM 5089.714844 1772130442.6290
MEM 5089.714844 1772130442.7291
MEM 5089.714844 1772130442.8293
MEM 5089.714844 1772130442.9295
MEM 5089.714844 1772130443.0296
MEM 5089.714844 1772130443.1298
MEM 5089.714844 1772130443.2300
MEM 5089.714844 1772130443.3302
MEM 5089.714844 1772130443.4304
MEM 5089.714844 1772130443.5305
MEM 5089.714844 1772130443.6306
MEM 5089.714844 1772130443.7308
MEM 5089.714844 1772130443.8310
MEM 5089.714844 1772130443.9312
MEM 5089.714844 1772130444.0314
MEM 5089.714844 1772130444.1315
MEM 5089.714844 1772130444.2316
MEM 5089.714844 1772130444.3318
MEM 5089.714844 1772130444.4320
MEM 5089.714844 1772130444.5322
MEM 5089.714844 1772130444.6324
MEM 5089.714844 1772130444.7325
MEM 5089.714844 1772130444.8326
MEM 5089.714844 1772130444.9328
MEM 5089.714844 1772130445.0330
MEM 5089.714844 1772130445.1332
MEM 5089.714844 1772130445.2334
MEM 5089.714844 1772130445.3335
MEM 5089.714844 1772130445.4336
MEM 5089.714844 1772130445.5338
MEM 5089.714844 1772130445.6340
MEM 5089.714844 1772130445.7342
MEM 5089.714844 1772130445.8344
MEM 5089.714844 1772130445.9345
MEM 5089.714844 1772130446.0346
MEM 5089.714844 1772130446.1348
MEM 5089.714844 1772130446.2350
MEM 5089.714844 1772130446.3352
MEM 5089.714844 1772130446.4354
MEM 5089.714844 1772130446.5355
MEM 5089.714844 1772130446.6356
MEM 5089.714844 1772130446.7358
MEM 5089.714844 1772130446.8360
MEM 5089.714844 1772130446.9362
MEM 5089.714844 1772130447.0364
MEM 5089.714844 1772130447.1365
MEM 5089.714844 1772130447.2367
MEM 5089.714844 1772130447.3369
MEM 5089.714844 1772130447.4370
MEM 5089.714844 1772130447.5372
MEM 5089.714844 1772130447.6374
MEM 5089.714844 1772130447.7376
MEM 5089.714844 1772130447.8378
MEM 5089.714844 1772130447.9379
MEM 5089.714844 1772130448.0381
MEM 5089.714844 1772130448.1383
MEM 5089.714844 1772130448.2385
MEM 5089.714844 1772130448.3386
MEM 5089.714844 1772130448.4388
MEM 5089.714844 1772130448.5390
MEM 5089.714844 1772130448.6392
MEM 5089.714844 1772130448.7394
MEM 5089.714844 1772130448.8395
MEM 5089.714844 1772130448.9396
MEM 5089.714844 1772130449.0398
MEM 5089.714844 1772130449.1400
MEM 5089.714844 1772130449.2402
MEM 5089.714844 1772130449.3404
MEM 5089.714844 1772130449.4405
MEM 5089.714844 1772130449.5406
MEM 5089.714844 1772130449.6408
MEM 5089.714844 1772130449.7410
MEM 5089.714844 1772130449.8412
MEM 5089.714844 1772130449.9414
MEM 5089.714844 1772130450.0415
MEM 5089.714844 1772130450.1416
MEM 5089.714844 1772130450.2418
MEM 5089.714844 1772130450.3420
MEM 5089.714844 1772130450.4422
MEM 5089.714844 1772130450.5424
MEM 5089.714844 1772130450.6426
MEM 5089.714844 1772130450.7426
MEM 5089.714844 1772130450.8428
MEM 5089.714844 1772130450.9430
MEM 5089.714844 1772130451.0432
MEM 5089.714844 1772130451.1434
MEM 5089.714844 1772130451.2435
MEM 5089.714844 1772130451.3436
MEM 5089.714844 1772130451.4438
MEM 5089.714844 1772130451.5440
MEM 5089.714844 1772130451.6442
MEM 5089.714844 1772130451.7444
MEM 5089.714844 1772130451.8445
MEM 5089.714844 1772130451.9446
MEM 5089.714844 1772130452.0448
MEM 5089.714844 1772130452.1450
MEM 5089.714844 1772130452.2452
MEM 5089.714844 1772130452.3454
MEM 5089.714844 1772130452.4456
MEM 5089.714844 1772130452.5457
MEM 5089.714844 1772130452.6459
MEM 5089.714844 1772130452.7461
MEM 5089.714844 1772130452.8463
MEM 5089.714844 1772130452.9465
MEM 5089.714844 1772130453.0466
MEM 5089.714844 1772130453.1468
MEM 5089.714844 1772130453.2470
MEM 5089.714844 1772130453.3472
MEM 5089.714844 1772130453.4474
MEM 5089.714844 1772130453.5475
MEM 5089.714844 1772130453.6476
MEM 5089.714844 1772130453.7478
MEM 5089.714844 1772130453.8480
MEM 5089.714844 1772130453.9482
MEM 5089.714844 1772130454.0484
MEM 5089.714844 1772130454.1485
MEM 5089.714844 1772130454.2486
MEM 5089.714844 1772130454.3488
MEM 5089.714844 1772130454.4490
MEM 5089.714844 1772130454.5492
MEM 5089.714844 1772130454.6494
MEM 5089.714844 1772130454.7496
MEM 5089.714844 1772130454.8496
MEM 5089.714844 1772130454.9498
MEM 5089.714844 1772130455.0500
MEM 5089.714844 1772130455.1502
MEM 5089.714844 1772130455.2504
MEM 5089.714844 1772130455.3505
MEM 5089.714844 1772130455.4506
MEM 5089.714844 1772130455.5508
MEM 5089.714844 1772130455.6510
MEM 5089.714844 1772130455.7512
MEM 5089.714844 1772130455.8514
MEM 5089.714844 1772130455.9516
MEM 5089.714844 1772130456.0516
MEM 5089.714844 1772130456.1518
MEM 5089.714844 1772130456.2520
MEM 5089.714844 1772130456.3522
MEM 5089.714844 1772130456.4524
MEM 5089.714844 1772130456.5525
MEM 5089.714844 1772130456.6526
MEM 5089.714844 1772130456.7528
MEM 5089.714844 1772130456.8530
MEM 5089.714844 1772130456.9532
MEM 5089.714844 1772130457.0534
MEM 5089.714844 1772130457.1535
MEM 5089.714844 1772130457.2536
MEM 5089.714844 1772130457.3538
MEM 5089.714844 1772130457.4540
MEM 5089.714844 1772130457.5542
MEM 5089.714844 1772130457.6544
MEM 5089.714844 1772130457.7546
MEM 5089.714844 1772130457.8548
MEM 5089.714844 1772130457.9549
MEM 5089.714844 1772130458.0551
MEM 5089.714844 1772130458.1553
MEM 5089.714844 1772130458.2555
MEM 5089.714844 1772130458.3557
MEM 5089.714844 1772130458.4558
MEM 5089.714844 1772130458.5560
MEM 5089.714844 1772130458.6562
MEM 5089.714844 1772130458.7564
MEM 5089.714844 1772130458.8566
MEM 5089.714844 1772130458.9566
MEM 5089.714844 1772130459.0568
MEM 5089.714844 1772130459.1570
MEM 5089.714844 1772130459.2572
MEM 5089.714844 1772130459.3628
MEM 5089.714844 1772130459.4630
MEM 5089.714844 1772130459.5632
MEM 5089.714844 1772130459.6634
MEM 5089.714844 1772130459.7636
MEM 5089.714844 1772130459.8636
MEM 5089.714844 1772130459.9638
MEM 5089.714844 1772130460.0640
MEM 5089.714844 1772130460.1642
MEM 5089.714844 1772130460.2644
MEM 5089.714844 1772130460.3645
MEM 5089.714844 1772130460.4646
MEM 5089.714844 1772130460.5648
MEM 5089.714844 1772130460.6650
MEM 5089.714844 1772130460.7652
MEM 5089.714844 1772130460.8653
MEM 5089.714844 1772130460.9655
MEM 5089.714844 1772130461.0656
MEM 5089.714844 1772130461.1658
MEM 5089.714844 1772130461.2660
MEM 5089.714844 1772130461.3662
MEM 5089.714844 1772130461.4664
MEM 5089.714844 1772130461.5665
MEM 5089.714844 1772130461.6667
MEM 5089.714844 1772130461.7668
MEM 5089.714844 1772130461.8670
MEM 5089.714844 1772130461.9672
MEM 5089.714844 1772130462.0674
MEM 5089.714844 1772130462.1675
MEM 5089.714844 1772130462.2676
MEM 5089.714844 1772130462.3678
MEM 5089.714844 1772130462.4680
MEM 5089.714844 1772130462.5682
MEM 5089.714844 1772130462.6684
MEM 5089.714844 1772130462.7686
MEM 5089.714844 1772130462.8688
MEM 5089.714844 1772130462.9689
MEM 5089.714844 1772130463.0691
MEM 5089.714844 1772130463.1693
MEM 5089.714844 1772130463.2695
MEM 5089.714844 1772130463.3696
MEM 5089.714844 1772130463.4698
MEM 5089.714844 1772130463.5700
MEM 5089.714844 1772130463.6702
MEM 5089.714844 1772130463.7704
MEM 5089.714844 1772130463.8705
MEM 5089.714844 1772130463.9706
MEM 5089.714844 1772130464.0708
MEM 5089.714844 1772130464.1710
MEM 5089.714844 1772130464.2712
MEM 5089.714844 1772130464.3714
MEM 5089.714844 1772130464.4716
MEM 5089.714844 1772130464.5716
MEM 5089.714844 1772130464.6718
MEM 5089.714844 1772130464.7720
MEM 5089.714844 1772130464.8722
MEM 5089.714844 1772130464.9724
MEM 5089.714844 1772130465.0725
MEM 5089.714844 1772130465.1726
MEM 5089.714844 1772130465.2728
MEM 5089.714844 1772130465.3730
MEM 5089.714844 1772130465.4732
MEM 5089.714844 1772130465.5734
MEM 5089.714844 1772130465.6735
MEM 5089.714844 1772130465.7736
MEM 5089.714844 1772130465.8738
MEM 5089.714844 1772130465.9740
MEM 5089.714844 1772130466.0742
MEM 5089.714844 1772130466.1744
MEM 5089.714844 1772130466.2745
MEM 5089.714844 1772130466.3746
MEM 5089.714844 1772130466.4748
MEM 5089.714844 1772130466.5750
MEM 5089.714844 1772130466.6752
MEM 5089.714844 1772130466.7754
MEM 5089.714844 1772130466.8756
MEM 5089.714844 1772130466.9756
MEM 5089.714844 1772130467.0758
MEM 5089.714844 1772130467.1760
MEM 5089.714844 1772130467.2762
MEM 5089.714844 1772130467.3764
MEM 5089.714844 1772130467.4765
MEM 5089.714844 1772130467.5766
MEM 5089.714844 1772130467.6769
MEM 5089.714844 1772130467.7770
MEM 5089.714844 1772130467.8772
MEM 5089.714844 1772130467.9774
MEM 5089.714844 1772130468.0776
MEM 5089.714844 1772130468.1777
MEM 5089.714844 1772130468.2779
MEM 5089.714844 1772130468.3781
MEM 5089.714844 1772130468.4783
MEM 5089.714844 1772130468.5785
MEM 5089.714844 1772130468.6786
MEM 5089.714844 1772130468.7788
MEM 5089.714844 1772130468.8790
MEM 5089.714844 1772130468.9792
MEM 5089.714844 1772130469.0794
MEM 5089.714844 1772130469.1795
MEM 5089.714844 1772130469.2796
MEM 5089.714844 1772130469.3798
MEM 5089.714844 1772130469.4800
MEM 5089.714844 1772130469.5802
MEM 5089.714844 1772130469.6804
MEM 5089.714844 1772130469.7805
MEM 5089.714844 1772130469.8806
MEM 5089.714844 1772130469.9808
MEM 5089.714844 1772130470.0810
MEM 5089.714844 1772130470.1812
MEM 5089.714844 1772130470.2814
MEM 5089.714844 1772130470.3815
MEM 5089.714844 1772130470.4816
MEM 5089.714844 1772130470.5818
MEM 5089.714844 1772130470.6820
MEM 5089.714844 1772130470.7822
MEM 5089.714844 1772130470.8824
MEM 5089.714844 1772130470.9825
MEM 5089.714844 1772130471.0826
MEM 5089.714844 1772130471.1828
MEM 5089.714844 1772130471.2830
MEM 5089.714844 1772130471.3832
MEM 5089.714844 1772130471.4834
MEM 5089.714844 1772130471.5835
MEM 5089.714844 1772130471.6836
MEM 5089.714844 1772130471.7838
MEM 5089.714844 1772130471.8840
MEM 5089.714844 1772130471.9842
MEM 5089.714844 1772130472.0844
MEM 5089.714844 1772130472.1845
MEM 5089.714844 1772130472.2846
MEM 5089.714844 1772130472.3848
MEM 5089.714844 1772130472.4850
MEM 5089.714844 1772130472.5852
MEM 5089.714844 1772130472.6854
MEM 5089.714844 1772130472.7856
MEM 5089.714844 1772130472.8858
MEM 5089.714844 1772130472.9859
MEM 5089.714844 1772130473.0861
MEM 5089.714844 1772130473.1863
MEM 5089.714844 1772130473.2865
MEM 5089.714844 1772130473.3867
MEM 5089.714844 1772130473.4868
MEM 5089.714844 1772130473.5870
MEM 5089.714844 1772130473.6872
MEM 5089.714844 1772130473.7874
MEM 5089.714844 1772130473.8876
MEM 5089.714844 1772130473.9877
MEM 5089.714844 1772130474.0879
MEM 5089.714844 1772130474.1881
MEM 5089.714844 1772130474.2883
MEM 5089.714844 1772130474.3885
MEM 5089.714844 1772130474.4886
MEM 5089.714844 1772130474.5888
MEM 5089.714844 1772130474.6890
MEM 5089.714844 1772130474.7892
MEM 5089.714844 1772130474.8894
MEM 5089.714844 1772130474.9895
MEM 5089.714844 1772130475.0896
MEM 5089.714844 1772130475.1898
MEM 5089.714844 1772130475.2900
MEM 5089.714844 1772130475.3902
MEM 5089.714844 1772130475.4904
MEM 5089.714844 1772130475.5905
MEM 5089.714844 1772130475.6906
MEM 5089.714844 1772130475.7908
MEM 5089.714844 1772130475.8910
MEM 5089.714844 1772130475.9912
MEM 5089.714844 1772130476.0913
MEM 5089.714844 1772130476.1915
MEM 5089.714844 1772130476.2916
MEM 5089.714844 1772130476.3918
MEM 5089.714844 1772130476.4920
MEM 5089.714844 1772130476.5922
MEM 5089.714844 1772130476.6924
MEM 5089.714844 1772130476.7925
MEM 5089.714844 1772130476.8926
MEM 5089.714844 1772130476.9928
MEM 5089.714844 1772130477.0930
MEM 5089.714844 1772130477.1932
MEM 5089.714844 1772130477.2934
MEM 5089.714844 1772130477.3935
MEM 5089.714844 1772130477.4936
MEM 5089.714844 1772130477.5938
MEM 5089.714844 1772130477.6940
MEM 5089.714844 1772130477.7942
MEM 5089.714844 1772130477.8944
MEM 5089.714844 1772130477.9946
MEM 5089.714844 1772130478.0948
MEM 5089.714844 1772130478.1950
MEM 5089.714844 1772130478.2952
MEM 5089.714844 1772130478.3953
MEM 5089.714844 1772130478.4955
MEM 5089.714844 1772130478.5956
MEM 5089.714844 1772130478.6958
MEM 5089.714844 1772130478.7960
MEM 5089.714844 1772130478.8962
MEM 5089.714844 1772130478.9963
MEM 5089.714844 1772130479.0965
MEM 5089.714844 1772130479.1966
MEM 5089.714844 1772130479.2968
MEM 5089.714844 1772130479.3970
MEM 5089.714844 1772130479.4972
MEM 5089.714844 1772130479.5974
MEM 5089.714844 1772130479.6975
MEM 5089.714844 1772130479.7976
MEM 5089.714844 1772130479.8978
MEM 5089.714844 1772130479.9980
MEM 5089.714844 1772130480.0982
MEM 5089.714844 1772130480.1983
MEM 5089.714844 1772130480.2985
MEM 5089.714844 1772130480.3986
MEM 5089.714844 1772130480.4988
MEM 5089.714844 1772130480.5990
MEM 5089.714844 1772130480.6992
MEM 5089.714844 1772130480.7994
MEM 5089.714844 1772130480.8995
MEM 5089.714844 1772130480.9996
MEM 5089.714844 1772130481.0998
MEM 5089.714844 1772130481.2000
MEM 5089.714844 1772130481.3002
MEM 5089.714844 1772130481.4004
MEM 5089.714844 1772130481.5005
MEM 5089.714844 1772130481.6006
MEM 5089.714844 1772130481.7008
MEM 5089.714844 1772130481.8010
MEM 5089.714844 1772130481.9012
MEM 5089.714844 1772130482.0014
MEM 5089.714844 1772130482.1015
MEM 5089.714844 1772130482.2016
MEM 5089.714844 1772130482.3018
MEM 5089.714844 1772130482.4020
MEM 5089.714844 1772130482.5022
MEM 5089.714844 1772130482.6024
MEM 5089.714844 1772130482.7025
MEM 5089.714844 1772130482.8026
MEM 5089.714844 1772130482.9028
MEM 5089.714844 1772130483.0030
MEM 5089.714844 1772130483.1032
MEM 5089.714844 1772130483.2034
MEM 5089.714844 1772130483.3036
MEM 5089.714844 1772130483.4038
MEM 5089.714844 1772130483.5040
MEM 5089.714844 1772130483.6041
MEM 5089.714844 1772130483.7043
MEM 5089.714844 1772130483.8045
MEM 5089.714844 1772130483.9046
MEM 5089.714844 1772130484.0048
MEM 5089.714844 1772130484.1050
MEM 5089.714844 1772130484.2052
MEM 5089.714844 1772130484.3054
MEM 5089.714844 1772130484.4055
MEM 5089.714844 1772130484.5056
MEM 5089.714844 1772130484.6058
MEM 5089.714844 1772130484.7060
MEM 5089.714844 1772130484.8062
MEM 5089.714844 1772130484.9064
MEM 5089.714844 1772130485.0065
MEM 5095.171875 1772130485.1068
MEM 5223.171875 1772130485.2072
MEM 5351.171875 1772130485.3076
MEM 5479.171875 1772130485.4079
MEM 5609.171875 1772130485.5083
MEM 5737.171875 1772130485.6087
MEM 5865.171875 1772130485.7090
MEM 5993.171875 1772130485.8094
MEM 6123.171875 1772130485.9097
MEM 6251.171875 1772130486.0101
MEM 6379.171875 1772130486.1104
MEM 6509.171875 1772130486.2108
MEM 6637.171875 1772130486.3112
MEM 6765.171875 1772130486.4116
MEM 6893.171875 1772130486.5119
MEM 7021.171875 1772130486.6123
MEM 7151.171875 1772130486.7127
MEM 7279.171875 1772130486.8130
MEM 7407.171875 1772130486.9134
MEM 7535.171875 1772130487.0137
MEM 7663.195312 1772130487.1141
MEM 7791.195312 1772130487.2145
MEM 7919.195312 1772130487.3148
MEM 8047.195312 1772130487.4152
MEM 8176.062500 1772130487.5156
MEM 8304.062500 1772130487.6160
MEM 8432.062500 1772130487.7163
MEM 8479.945312 1772130487.8167
MEM 495.050781 1772130487.9171
MEM 495.050781 1772130488.0175
MEM 495.050781 1772130488.1179
MEM 494.046875 1772130488.2183
MEM 493.546875 1772130488.3187
